8	978.9	51.4
43	967.2	56.2
30	963.7	54.8
71	961.3	57.7
69	960.9	50.8
69	978	60.8
87	968.2	77.2
76	974.5	68
18	966.9	77.5
88	962	76.9
53	972.8	82.7
28	977.5	85.4
43	979.2	98.3
65	975.6	95.8
24	971.3	92.1
53	972.2	104
5	975.3	113.8
19	968.2	131.2
89	963.3	136
36	972.8	130.3
19	962.5	142.5
57	968	156.8
19	970.78	149.42
19	963.2	160.9
90	970.6	162.9
8	960.2	179.5
28	967.4	176.9
15	974.2	174.2
35	963.7	161.5
91	971	193.6
91	972	193.1
8	977	198.9
76	972.4	195.2
56	967.3	210
48	963.2	200.5
20	965.4	202.9
59	963.7	221.5
85	964.5	224.7
92	964.1	223.6
32	964.4	231.7
24	968.3	239.3
93	977.6	243.1
28	964.9	245.2
57	977.9	253.8
35	971	246.8
28	966	257.9
69	961	260.7
57	979.1	269.7
28	968.8	264
14	976	268.8
8	963.4	264.4
24	975.3	267
14	962	273.1
52	976.4	271.8
72	968.8	294.8
0	978.2	279.7
14	975.6	287
46	972.6	295.6
28	960.7	299.3
14	960.6	289.1
30	961.5	300.9
30	974.7	303.6
36	967.5	303.4
39	978.9	301
49	977.7	313.9
55	977.8	319.4
15	975.2	324.8
15	960.2	321.9
28	965.5	326
30	967.5	322.3
32	968.3	335.6
34	962	336.9
57	960.7	326.8
14	970.8	344.6
59	966.1	341.1
32	964	356.1
47	961.1	356.9
32	972.9	357.4
8	978.9	354
14	973.7	366.5
89	976.9	371.6
36	973.6	392.9
22	968.5	394.5
14	967.7	393
17	965.8	393.9
30	962.6	392.8
20	966	389
32	976.2	383.8
5	967.4	411.2
22	968.6	403
14	964.6	403.3
35	970.6	401.9
5	963.7	419.2
69	970.2	421.4
95	978.2	436.9
43	971.1	435.7
8	968.8	438.6
14	975.8	443.2
28	962.4	440.6
59	964.6	452.8
96	976.8	466.1
92	975.7	464.4
98	968.6	462.8
83	979.7	484.5
15	971.3	487.9
99	967.7	488.8
19	968.8	497.8
66	965.3	490.3
37	951.2	499.7
19	959.5	492.4
17	945	493.6
8	940.5	486.5
100	958.5	479
24	959	471.4
57	948.3	475.5
24	959.1	446.7
59	952.4	447.2
22	946.5	451.5
20	943.1	441.2
8	945.2	422.5
97	942.7	422.8
47	954	431.6
66	954.1	421.4
3	944.1	415.1
3	940.5	410.4
3	950.9	405.7
8	953.9	403.4
55	958	408.8
3	940.8	389.2
101	943.1	389.7
22	946.9	382.2
19	958.6	383.5
30	956.8	388.3
19	954.6	391.5
14	950.6	394.2
14	942.1	374.8
26	947.4	365.6
39	951.9	365.4
53	951.7	369.3
36	953	372.8
17	953	377
46	952.5	378.6
3	945.5	379.8
8	947.3	340.9
14	946	344.7
14	954.5	341.8
22	940.1	338.9
102	943.5	331.4
30	940.1	326.2
14	953	325.2
54	951.7	330.5
30	953.6	334.3
59	946	306.7
30	941.2	304.5
17	946.4	306.1
24	956	303
15	959.4	310.5
52	955.5	315.8
15	958.5	317.8
59	949.4	317.8
19	943.1	319.8
25	942.2	295.3
27	941.2	286.2
30	955.5	286.5
19	950.7	294
47	945.5	269.3
14	943.6	260.2
14	952.4	267.1
34	953.2	270.1
17	943.5	252.9
8	955.6	246.1
47	952.2	249.5
28	951.7	249.4
14	954.6	251.1
24	949.6	255.9
24	958.5	257.1
34	941.8	231.7
14	946.7	220.3
19	944	239.5
57	947	209.3
85	952.7	216.1
103	952	213.4
69	942.1	190.1
8	949.2	180.1
42	954.4	191
34	959.2	199.1
53	948.3	194.5
59	942.5	170.1
14	947	165.3
47	952	161.4
14	949.6	168.8
19	956.8	165.4
8	955.4	168.5
24	947.9	174.9
63	945.5	149.6
101	944.6	144.4
86	957.2	149.3
19	951.2	152.9
55	941.6	133.6
5	956.5	126.6
14	949.6	130.2
5	944.7	139.7
61	950.3	105.2
57	950.5	101.9
19	959.5	108.4
43	950.5	119.7
43	941.2	98.4
5	948	86.9
14	956.8	80.6
81	954.6	82.4
46	955.5	94
43	950.4	98.9
28	942.5	64.9
49	954.4	62.7
14	950.1	79.2
105	951.8	69.4
19	949	70.8
28	942.7	55.9
14	939.8	41.7
28	944.3	40.4
67	944.7	40.3
106	949.6	54.5
57	954.2	56.4
8	952.4	57.7
15	945.4	36.7
8	940.8	25.5
15	950.9	20.5
76	950.2	19.7
23	958.4	21.5
107	954.2	25.6
19	957.7	33.5
16	947.4	33.5
8	945.9	25.5
8	943.3	13.8
108	956.1	1.5
45	955.6	6.9
84	954	8
8	938.2	1.1
49	937.7	3
8	936.6	7
53	928.5	12.6
53	924.2	17
44	923.6	26.6
58	932.2	33
28	932.7	37.2
67	938	49.6
24	923.1	65.4
72	920.5	74.7
28	925.5	76.8
62	930	79.8
19	936.7	68.1
28	922.4	99.8
57	935.1	98.6
28	928.6	87.8
19	939	84
35	938.1	86.6
15	938.1	87.1
8	938.2	91.1
28	920.3	117.5
75	930.2	116.5
28	934.6	119.3
14	933.8	111.1
30	929.2	108.7
38	934.3	105.4
69	937.3	104.1
57	927.7	101.7
28	920.6	136.9
5	926.7	129.5
49	936.6	129.3
5	933.9	126.2
65	925.1	151
19	925.9	151.9
59	920.9	158.7
66	928.8	146.9
18	931.5	147.4
19	927.5	144.6
69	923.3	169.5
66	924.6	170.8
20	924.2	173.9
24	937.9	173.5
34	934.7	167.3
110	933.8	209.7
23	930.2	203.8
19	925.7	224.4
72	927	236.6
14	929.3	239.3
27	925.9	247.1
17	928.1	245.2
19	921.3	255.8
19	925.2	259
88	931.6	260.5
24	937.4	251.3
78	931.2	250.2
24	939.7	246.5
5	921.5	269.3
26	924.5	278.3
22	928.4	279.4
30	939.1	273.9
41	921.2	288.5
24	921.1	281.7
22	933.9	297
3	930.5	287.1
22	937.1	288.1
43	937.9	288.1
112	933.2	283.4
96	932.9	282.7
101	938.2	293.6
66	929.8	319.7
16	928.9	307.7
19	920.9	322.7
14	923.1	334.2
17	927.8	336.1
28	932.8	334.4
17	936.6	331.7
30	932.7	320.6
30	926.9	322.5
14	923.8	320.6
22	922.6	348.4
85	926.3	356.2
28	922.8	353.8
26	926.2	351.1
55	935.3	353.5
14	928.8	379
3	931.2	372.6
14	928.2	361
98	932.7	361.1
28	922.5	390.1
14	923.8	391.8
19	934.3	396.8
30	930.4	391.4
59	932.1	382.7
14	926.1	419.1
28	930.5	409.9
22	937.1	407.3
30	926.8	407
3	924.2	427.8
28	922.4	426.5
29	925.3	435.5
22	936.5	436.7
66	934.2	425.4
28	932.9	422.9
22	929.7	425.2
19	932.3	445.2
26	926.4	453
113	920.5	453.2
34	921.6	456.5
3	936.4	453
22	938.7	453.4
80	938.6	446.8
15	936.3	468.5
49	939	474.8
46	925.4	480.8
57	921.6	478.7
39	927.5	481.7
66	926.5	497.9
19	932.6	497
28	939	493.4
116	909.3	498.3
15	907.3	488.3
92	907.8	474.6
69	900.5	463.5
22	910.5	463.2
14	907.1	459.3
25	914.6	454.3
25	917.8	457
35	919.6	459
3	918.3	445.4
17	906.4	445.5
28	904.6	449.4
106	899.5	439.7
28	914.2	437.3
19	913.7	425.5
64	910.3	428.3
22	905.2	425.5
22	906.3	429.4
117	913.1	421.1
98	918.3	418.1
22	918.8	416.3
113	917	412.2
3	915.3	409.8
28	912.4	410.5
106	906.2	402.9
39	910.3	407
14	909.1	413.9
17	905.3	398.8
29	912.9	398.9
26	913.9	393.3
78	917.5	391.5
43	917.7	380.4
29	908.1	380.4
17	900.7	384.8
18	905.2	392.8
59	905.6	375.4
22	913.9	379.3
97	913.5	377.1
17	917.8	375.3
22	916.4	374.2
14	916.7	366
17	919.7	360.4
3	907.4	362.9
14	903.3	361.3
3	903.8	376.7
25	918.3	354.6
14	918.4	344.3
28	915.4	346.6
14	907.4	341.1
14	901.8	356.2
14	913.7	336.9
27	917.2	333.5
5	914.7	332.9
14	910.4	325.4
24	913.9	324.2
43	908.1	324
118	904.6	329.7
14	901.9	318.3
26	915.7	319
25	919.1	319.3
14	909.8	307
17	909.2	297.3
59	910.9	288.7
25	916.2	281.2
22	902.3	288.1
24	907	287.2
25	915.4	279.3
110	919.7	277.4
22	902.3	260.4
17	910.5	253.5
46	918	246.2
24	903.5	260.4
22	914	250.8
22	918.7	243.1
119	919.2	250.3
101	919.4	246
26	913.3	241.2
23	905.4	242.7
116	904.6	243
8	899.5	250.4
28	907.6	223.4
24	906.5	221.6
14	904.5	227.4
20	905.6	231.2
14	911.7	200.3
24	909.2	205.5
66	904.7	209.8
50	901.9	210.4
5	901.7	214.5
53	910.5	188.4
5	906.4	190.3
24	906.4	166.3
28	900.5	164.3
17	912.6	171
15	911.2	170.3
101	900.5	175.9
8	910.3	159.5
8	913.9	158.5
14	912.8	156.5
75	912.1	154.4
28	913	146.1
14	916.9	142.3
53	904	149.2
53	900.4	149.6
109	904.6	137.4
28	914.1	135.2
43	917.4	139.5
66	914.5	120.3
28	907.6	130.9
5	900.5	120.8
55	906.8	120.4
66	903.2	116.6
67	905.6	117.7
20	914.3	113.1
19	903.1	103.3
28	901.1	104.2
15	902.1	106.2
19	905.6	94.1
121	909.2	93.2
28	908.2	83.9
19	914.2	78.9
28	912	75.5
15	913.1	70.6
69	904.1	66.8
30	902.3	74.5
55	906.6	72.7
28	911.5	58.5
76	909.5	45.7
73	911.7	51.4
49	913.6	39.2
8	919.4	27.7
91	902.9	25.6
85	907.7	29.7
5	903.8	29.5
45	909.5	20.3
28	914.4	7.3
109	913.8	3.7
28	900.4	16.4
26	909.6	8.3
36	889.5	8.1
5	886.9	19.5
53	892.1	8.7
122	883.3	21.1
50	883.7	22.4
5	880	38.3
8	881	24.4
14	896.5	33.5
28	892.8	25.5
66	898.8	35.7
28	898	23.6
14	896.6	27.4
8	881.3	47.2
28	880.2	52.6
123	883.6	53
28	897.5	54.6
59	898.7	42
28	885.4	70.5
15	896.9	74.1
30	896.2	73.5
91	899.2	65.8
69	883.4	84.4
124	886	88.8
125	884.4	92.7
57	893.7	95.2
30	896.8	89
109	898	85
28	895.3	108.5
98	888.5	108.6
14	888.8	104.5
3	892.8	109.5
28	893.2	100.6
47	883.2	129.1
22	888.4	138.5
14	890.4	124.1
8	880.5	145
69	881.3	148.7
5	899.4	159.3
5	892.8	146.5
17	888.1	143.2
54	881	165.3
22	889.3	173.8
59	892	174.1
97	895.5	162.5
69	886.7	160.3
66	885.3	163.7
28	883.4	184.2
57	882	190.7
53	883.5	194
86	883.6	197.7
47	892.8	193.9
19	899.5	187.4
16	892	181.5
15	888.8	185.4
28	886.2	189.4
30	884.8	191.2
42	886.3	190.8
126	881.8	198.7
26	884.3	217.9
47	896.8	219.3
0	898	210.4
65	898.4	202.7
14	894.9	207.8
53	891.8	210.2
24	882.1	224.7
42	888	236.5
127	893.7	235.7
28	884.5	222.4
25	887.6	258.7
28	889.6	253.6
25	894.2	247.6
101	887.5	246.9
28	883.6	262.5
100	893.4	270.7
24	894.7	270.7
22	898.8	294.9
38	891.3	281.2
128	882.5	279.8
57	898.4	318.8
22	899	302.7
14	891.2	303.7
22	897.5	300.2
26	893.6	306.5
34	887.6	303
22	891.6	311.2
59	896.1	337.7
3	899	332.7
22	896.3	322.2
66	893.3	328.7
128	890.3	321.3
30	890.2	330.6
3	884	323
22	883	344.4
24	883.5	354.1
88	891.1	355.8
42	897.3	347.1
22	895.4	347.2
14	892.2	343.1
55	891.5	342
22	887	348.6
29	882.3	361.4
22	882.4	375.6
14	888	373.7
22	895.3	374.7
25	899.2	368.7
25	890.4	362.5
22	888.5	361.8
57	885.6	384.6
66	887.5	390.4
57	898.9	390.2
19	882.7	408.8
22	880.1	418.6
19	895.8	418.3
5	890.3	405.5
14	890.9	402.5
22	880.2	434.1
22	890.4	433.8
22	890.5	454.2
22	892.9	458.5
128	893.3	449.7
19	895.7	443.8
14	885.5	440.2
114	885.3	444.7
94	882.2	475.5
50	886.1	470.9
114	889.6	474.2
66	881.4	483.8
25	884.5	483.4
25	880.2	490.1
113	887.1	490.5
22	888.7	490.4
30	891.9	494.6
16	893.5	481.9
85	887.9	481.6
3	890.5	486.2
28	863.6	488.7
55	866.5	493.6
34	876	493
17	875.4	490.5
22	875.7	483.9
28	874.9	483.7
28	870.8	478.3
14	869.9	470.1
55	870.3	468.1
25	871.3	463
66	873.7	459.8
14	864.5	466
19	861.1	464.2
22	862.6	453.6
67	863.2	454.5
111	866	455.2
22	867.5	456.2
3	873.2	457.3
14	867.6	446.2
3	871.6	435.4
130	878.9	439.4
14	879.7	424.4
5	869	420.9
5	871	426
24	863	420.3
3	863.9	427.1
3	864.2	433.8
28	875.6	418
59	876.3	411.8
66	874.4	403.6
37	867.8	404.4
8	862.5	402.8
97	867.8	407.3
14	866.6	413.5
49	869.5	398.5
50	874.1	394.7
91	876.4	389.3
25	873.9	388.7
30	865.5	389.5
28	860.5	386.3
66	864.1	395.6
3	861.3	374
101	867.2	374.5
57	870.5	371.1
81	876.5	376.5
19	875.9	370.9
36	872	364
20	865.7	363.6
15	863	362
14	862	367
8	865.9	357.9
3	876.6	354
22	879.5	350.2
11	862.1	341.8
15	862.9	344.7
15	861.7	350.8
14	866.4	335.9
14	878.8	336.7
19	879.3	328.4
3	877.7	327.5
52	875.9	323.7
50	861.6	322.2
5	860.1	320.9
35	869	316.3
69	869.6	316.2
14	879.5	307.4
30	877.5	300.2
66	865.2	309.9
28	862.5	312.5
69	870.7	298.1
83	870.7	293.3
15	879.8	282.3
36	873.2	284.2
30	866.6	288
8	860.6	285.9
66	863.1	290.6
50	872.6	275.5
119	876.3	267.1
36	873	259.3
46	870.5	260.2
92	867	265.9
102	864.5	268.5
37	870.2	271.7
63	878.7	251.9
30	877.7	246
26	872.5	245.4
24	864.3	243.8
22	861.3	235.1
28	870.1	233.7
14	872.4	234.2
22	878.8	237.8
14	876	229.4
28	875.5	221.3
30	870.7	221.9
14	866.5	225.9
28	865.4	226.2
66	878.9	210.3
24	875.8	201
8	869	204.5
22	861.4	201.3
53	864.3	199.3
22	874.6	181.2
22	864.8	185.1
15	860.4	186.6
59	867.8	190.9
131	870.5	190.7
49	879.5	178.6
22	878	169.2
35	875.4	161.5
28	873.9	165.5
25	869	169.1
96	868.5	167.7
14	866.6	163.4
25	864.1	170.4
67	861.5	169.8
14	867.5	142.3
28	864.7	144.6
57	864.1	146.3
47	861.4	149.6
90	865.9	147.4
59	879.3	129.6
24	863.9	107.5
59	870.8	105.6
132	875	93.5
14	878.3	85.7
14	869.1	89.1
8	876.1	79.5
49	877.1	67.3
28	867.4	61.6
14	864.9	66.4
116	863.9	67.5
97	870	57.2
27	874.5	55.5
24	878	49.1
133	871.9	40.2
28	866.2	43.1
19	864.4	48.1
62	861.2	39.9
19	870.7	21.7
14	869.3	22.5
28	871.4	24.8
17	863.6	25
27	861.3	31.2
14	867.4	30.6
19	871.7	8.9
134	864.4	3.5
8	860.4	5.4
66	855.4	14.6
36	858.7	8.4
19	850.7	6.2
20	844.8	10.4
5	845.6	14.7
19	842.3	22.9
28	848.2	38.4
69	847.6	34.3
5	848.9	28.8
30	849.4	21.8
28	840.1	47.2
22	843.8	56.2
95	848.2	52.9
14	859.2	44.2
135	858.6	42.2
133	855.4	44.7
14	851.8	43.5
53	843.7	64.6
17	843.2	78.8
49	847.4	71.6
22	858.4	61.2
17	847.6	61.1
30	845.7	62.8
8	840.8	84.5
89	854.5	93.4
3	856.2	95.4
24	853	83.1
17	845.8	119.7
66	852.9	115.4
46	852.9	113.3
34	840.5	120.4
19	840.7	123.8
38	840.1	135.3
26	853.3	138.6
89	855.1	131.3
66	857.3	123.8
69	850.1	132.1
113	842.8	146
14	850.7	159.6
30	851.3	159.6
14	857.8	157.7
14	850.8	143
14	850.5	151.2
14	852.9	155.5
14	840.8	163.6
8	842.2	165.8
24	840.7	165.9
14	854.1	169.8
28	851.8	169.3
14	859.3	161.7
26	852.1	163.8
24	846.5	170.1
53	847.8	190.5
24	851.8	195.9
78	859.6	192.2
14	858.8	181.7
22	853.3	180.8
24	851.6	185.5
106	846.8	207.8
28	842.9	211.9
136	856.6	217.6
5	857.7	208.3
44	855.2	203.3
14	847.5	237.6
28	848.2	238.6
24	857.5	238.8
22	854.5	232.8
22	856.9	231.2
22	858.6	227.2
22	859.4	225.5
14	842.5	244.5
69	845.2	253.4
36	848.8	258.8
57	854.5	250.6
3	848	240.5
28	846.9	244.2
50	842.3	261.7
22	844.5	266.7
19	846	279
28	855.7	273.9
20	848.5	273.3
50	854.3	261.9
87	840.3	282.1
83	843	288.8
22	855.9	298.6
14	857.8	299.7
3	853.6	282.1
8	841.7	305.7
8	840.5	309.5
24	848.6	315.8
50	859.1	315.2
119	858.3	303.7
26	848.8	306
38	848.7	309.1
22	855.6	339.8
59	858	327.8
92	857.9	332.5
29	853.2	328.6
30	857.4	320.8
22	846.7	331.2
26	842.9	358.6
119	855.1	357.3
46	857.7	342.6
22	852.5	341.6
65	850.5	341.7
65	849.9	343.2
97	849.3	347.7
66	851.7	348.2
59	843.8	364.2
3	855.8	377.5
8	848.8	362.8
15	849.53	370.81
100	841.7	390.6
14	852	393.3
66	854.8	398
3	853.5	384
81	856.4	384.4
5	851	385.4
59	851.3	380.9
36	845.3	389.7
8	847.1	391.6
3	848.4	394.2
14	841.9	406.1
14	840.4	417.9
3	841.6	419.2
17	856.7	413.9
5	858.9	416.3
8	857.3	401
57	850.2	404
14	849.7	404.5
67	846.8	401.6
35	840.9	424.6
19	842.6	434.3
25	846.2	438.9
3	847.9	437.5
64	857.8	434.2
3	855.6	430.9
106	855.8	428.1
86	857.2	421.5
3	849.6	420.9
3	848	428.7
28	841.3	451.9
25	844	458.8
43	846.1	458.5
17	855.2	448.2
3	846.7	447.8
25	845.7	448.6
19	845.6	452.7
3	840.9	465.2
3	841.8	469.7
57	846	472.2
47	847	473.2
17	854.7	465.7
22	842.5	493
25	853.4	498.4
25	855.4	495.9
88	852.2	491.3
48	857.4	486.4
22	851.3	482.5
57	823.4	488.3
19	830.4	496.5
52	829	494
14	830	488
22	835.7	474.4
8	839.9	467.3
26	832.5	470.3
30	827.3	471.3
14	822.6	474.1
30	819.7	464.5
17	827.9	458.1
3	837	456.7
57	834.8	445.6
22	831.6	450.2
3	823.7	443.7
20	821.2	448.5
22	828	440.3
22	830.8	438.3
3	838.4	422.4
57	831.5	420.1
102	826.9	423.6
82	822.8	431
3	834.3	418.3
14	837	416.8
24	837	406.3
30	829	401.8
43	821	412
14	828.2	414.6
8	829.3	407.9
3	827.2	398.4
8	834.2	384.9
49	825.5	384.3
8	828.8	390.2
15	821.1	393.6
3	834.7	375.9
36	837.4	375.4
15	826.5	362
14	820.5	364
125	826.5	369.4
14	823.1	369.2
14	822.3	357.9
23	826.2	359
24	825.5	356.5
14	828.4	358.7
56	834.7	351.8
75	833.1	347.2
14	830.6	345.1
19	828.5	344.6
3	821.1	344.7
106	829.2	339.1
14	837.4	333.4
14	834.5	336.5
28	833.9	330.3
22	837.6	322.1
69	827.5	330.4
22	828.9	300.9
26	827	305.4
15	824.3	303.7
14	823.7	301.7
24	826.3	313.2
59	833.9	295.3
66	834.3	291.2
43	834.4	296.4
106	838.4	284.4
5	833.4	284.5
25	822.2	284.6
139	821	293.6
140	823.2	280.6
22	821.7	295.8
112	828.5	290.3
14	831.2	277.2
33	839.6	261.7
35	837.1	260.6
66	834.1	261.9
5	827	260.6
5	828.6	274
23	833.1	271.9
113	833.4	265.5
59	822.6	256.9
117	831.6	255.6
28	838.5	255.9
104	839.7	254.7
86	826.5	247.7
47	824.2	245.7
129	827.9	242.6
19	820.5	237.8
28	828.2	233.5
66	837.7	234.7
67	838.3	231.6
69	838.3	231.3
69	836.1	223.3
5	826.3	222.6
43	839.1	214.4
43	838.8	208.7
28	833.7	206.8
136	827.4	207.9
3	826.8	207.2
30	824.4	206.1
28	835.5	187.5
28	833.4	183.3
18	827.1	188
28	827	193.5
91	833.6	179
112	832.1	161.9
101	828.1	170.8
66	829.4	172.2
17	821.6	157
25	829.6	151.9
20	833.1	155.9
19	839.1	146.8
25	830.3	143.4
66	824.2	141
55	821.6	142.6
69	824.6	148.8
18	827	139.6
57	828.7	126.9
28	820.8	120.5
17	823.1	132.7
102	840.4	108.3
91	827	104.2
26	820.5	107
69	822.2	113.6
16	825.6	94
49	828.8	93.4
52	832.8	91
89	822.8	86
49	823	91.4
123	837.1	71.2
124	833.9	66.1
14	829.5	70.2
22	828.5	64.8
55	830.2	56.4
54	835.3	58.9
36	835.1	41.5
56	829	42
91	829	53.5
49	820.1	47.6
36	823.1	52.2
94	824.4	55.2
121	825.5	33.2
15	838.5	34.5
28	829.2	26.8
66	824.1	29
22	836.5	20.1
28	823	25.3
56	830.3	19.7
30	821.5	20.3
8	820.7	19.4
30	820.1	17.5
69	837.5	9.4
20	828.6	3
30	818.9	1.2
15	804.5	3.8
15	801.6	13.7
47	807.7	21.5
36	812.8	19.7
30	807.4	12.4
48	800.7	25.6
36	800.5	29.3
91	802.4	38.7
53	808.8	39.7
91	817.5	26.6
66	812.6	26.8
91	802.7	40.3
91	814	53
36	814.1	51.1
50	809.3	46.9
20	802.4	63
59	805.6	71.8
31	811.5	74.5
46	815.5	79
48	815.2	67.1
26	817.2	64.6
28	811.5	61.7
28	807.3	64.6
46	800.8	95.8
33	806.9	94.3
71	815.8	97
24	807.3	83.9
85	801.1	100.8
8	803.4	112.1
113	803	115.4
17	807.9	116.4
22	819.4	113.9
123	818.9	105.9
49	813.6	108.3
67	815.9	101.9
55	807.5	105.9
8	810.8	137.6
5	817.7	131.4
69	818.5	124.5
66	812.4	125.1
100	802.3	158.5
59	812.5	150.4
42	806.1	145.3
49	811.3	179
35	816.7	170
14	819.4	169.5
35	816.5	163.6
15	805.1	187.1
8	804.1	191.4
22	809.6	181.1
28	802.5	209.1
8	809.4	215.6
24	819	202.4
19	810.6	200.9
59	801.4	221.3
26	800.8	236.9
22	817.1	236.4
3	819.5	232.4
30	813.1	228
113	800.8	254.6
28	801.4	248.1
28	807.3	252.2
28	805.9	256.1
30	818.2	258.6
24	820.4	253.6
17	819.4	251.7
28	813.3	250.2
28	810.5	246.2
28	808.8	244.5
28	805.5	247.3
25	802.6	266.6
28	801.3	269.1
25	802.3	276.1
22	818.9	265.9
43	806.6	262
28	809.1	270.5
0	801	284.5
28	804	299.2
45	806.7	297.2
3	814.2	288.2
8	808.7	285.7
8	819.4	316.2
83	814	306.3
28	810.2	301.4
82	817.2	302
0	804.9	324.6
43	808.8	339.8
28	811.9	339.8
24	818.5	338.3
24	814.2	334.1
144	813.8	333.5
28	810.1	320.2
47	816.2	353.8
28	818.6	343.7
30	812.8	350.6
28	812.9	351.5
145	808	376.8
91	815.6	369.4
28	810.8	363.6
57	807.8	370.5
146	810.8	370.4
8	810.2	372
59	802.2	389.6
28	800.5	396.7
19	807.7	395.5
14	811.4	399
8	815.8	399.6
30	818.8	385.9
66	818.2	386
49	818.6	380.8
148	807.6	383.1
94	801.8	409.2
30	814.5	416.8
0	819.1	418
14	819.1	413.8
8	818.8	407.7
15	812.3	402.1
43	810.4	409.5
5	804.2	430.2
14	800.8	433
14	810.6	437.7
29	819.1	435.8
14	812.3	429.2
43	810.5	429.6
20	803.6	443.7
24	805.7	455.7
3	815.3	458.6
14	815.5	447.2
19	812.5	446
15	815.8	441.1
3	810	441.2
57	800.4	466.6
4	801.1	477.2
3	812.7	477.4
28	818	473
14	817.3	469.5
14	818.8	462.6
24	806.3	462.9
3	809.5	473.3
3	800.9	490.8
136	813.2	499.4
22	810.8	490.8
28	793.4	496.5
17	789.5	498.7
66	785.3	495.6
47	781.5	495.4
30	796.2	492
3	797.3	481
8	797.6	493.4
49	787.6	486.2
36	779.7	480.9
28	781.9	475.7
14	783.8	472.5
15	781.9	472.7
18	785.8	468.6
88	787.4	471.5
101	797.1	467.8
14	796	470.4
44	799.5	470.3
14	799.3	460.8
8	790.4	442.4
30	785.3	458.4
8	796.9	450.4
28	799.7	437.9
8	785.7	439.2
3	780.2	439.6
87	793.6	428.9
110	784	413.1
30	787.7	400.9
145	795.9	409.2
28	791.2	416.2
3	797.1	393.8
17	788	394.1
145	783.5	390.1
30	795.8	381.8
148	799.1	380.8
8	797	370.3
47	792.7	363.8
148	788.1	364.8
148	791.6	367.4
148	792.8	373.2
101	781.2	365.7
30	787.5	348.1
30	795.7	356.1
22	786.9	339.5
15	781.6	339.2
22	785.2	335.9
15	791.3	320.4
15	798.5	320.2
148	798.4	311.8
19	795.1	304.1
8	797.2	300.8
119	782.8	310.3
56	781.8	316.3
48	789.9	316.4
150	793.8	319.1
15	791.1	311.5
15	797.2	292.3
136	791.8	287.4
28	790.6	280.3
57	785.7	283.8
66	783.6	283
16	787.2	291.2
28	796.5	276.3
8	798.3	271
91	782.7	264.1
42	784.6	269.4
30	784.9	274.8
8	793.7	243.6
101	791.3	249.1
28	794.7	246.2
59	797.3	225.7
38	787	223.5
36	779.8	233.7
14	791.6	239.4
24	792.4	234.2
0	795.6	234.1
28	795.4	230.6
102	789.9	231.2
36	799.1	218.8
