452	204	2	2
322	373	1	1
492	68	1	1
436	305	1	1
188	258	2	2
899	356	1	1
748	243	4	4
134	109	2	2
881	50	1	1
284	304	1	1
171	302	1	1
488	215	1	1
123	329	1	1
170	463	1	1
657	105	1	1
47	449	1	1
756	315	12	12
735	203	3	3
691	322	2	2
249	380	6	6
874	162	1	1
136	332	1	1
757	378	1	1
778	402	1	1
965	470	1	1
921	80	1	1
692	424	2	2
792	286	1	1
184	444	8	8
127	334	3	3
634	440	1	1
613	101	1	1
927	387	1	1
845	83	1	1
823	129	3	3
762	449	1	1
412	347	4	4
241	43	1	1
693	287	1	1
113	19	1	1
299	342	1	1
597	327	1	1
597	234	1	1
166	32	1	1
312	46	1	1
691	396	2	2
219	114	1	1
54	362	3	3
768	268	1	1
857	23	1	1
499	132	1	1
196	371	1	1
851	352	1	1
443	212	4	4
553	113	1	1
833	229	1	1
920	249	5	5
772	344	1	1
65	12	2	2
485	45	2	2
702	309	1	1
648	28	1	1
675	261	2	2
277	26	1	1
763	298	3	3
722	19	3	3
132	37	1	1
484	94	1	1
372	104	4	4
949	445	1	1
531	408	3	3
825	360	23	23
273	78	2	2
321	35	14	14
73	263	5	5
571	55	2	2
973	171	2	2
980	343	3	3
960	22	1	1
20	206	2	2
689	125	1	1
964	101	2	2
144	58	1	1
241	412	1	1
15	101	2	2
600	260	1	1
715	39	1	1
465	474	1	1
262	382	1	1
330	117	1	1
99	79	1	1
251	217	1	1
434	369	1	1
95	99	15	15
80	434	1	1
861	214	2	2
452	75	1	1
775	422	1	1
872	238	1	1
954	442	1	1
73	115	1	1
274	52	6	6
510	77	2	2
608	137	2	2
836	171	1	1
613	257	1	1
926	343	3	3
104	24	1	1
471	124	1	1
670	462	5	5
129	284	1	1
55	324	6	6
562	157	1	1
743	373	6	6
524	305	1	1
54	386	3	3
233	70	6	6
810	259	5	5
175	64	2	2
938	160	1	1
220	282	1	1
937	220	4	4
613	484	1	1
280	168	1	1
912	175	2	2
720	340	1	1
457	444	1	1
304	82	1	1
696	138	3	3
552	97	1	1
613	263	1	1
710	287	1	1
125	110	1	1
883	65	1	1
474	302	1	1
457	125	1	1
237	185	2	2
503	171	1	1
110	42	1	1
65	308	2	2
346	56	4	4
644	460	2	2
737	365	1	1
43	44	7	7
588	129	1	1
93	181	4	4
442	344	1	1
594	166	1	1
919	293	1	1
138	206	1	1
563	25	1	1
698	330	2	2
874	291	1	1
840	383	1	1
421	402	1	1
28	197	7	7
386	73	2	2
935	332	1	1
320	433	1	1
469	435	9	9
664	340	2	2
22	478	2	2
200	469	1	1
957	196	1	1
762	269	1	1
563	395	1	1
831	297	2	2
185	21	1	1
970	239	1	1
747	231	3	3
698	459	1	1
574	396	1	1
870	216	2	2
645	405	1	1
764	74	1	1
856	99	1	1
650	383	1	1
173	203	1	1
14	78	1	1
494	78	1	1
748	130	5	5
74	163	1	1
475	39	1	1
294	254	2	2
579	65	1	1
888	198	1	1
196	141	1	1
947	156	1	1
512	52	3	3
34	294	1	1
297	406	1	1
960	58	2	2
806	295	1	1
90	174	1	1
48	378	1	1
767	45	1	1
654	408	1	1
77	282	1	1
265	151	1	1
74	295	2	2
745	444	2	2
465	123	1	1
809	345	2	2
846	10	1	1
217	270	2	2
535	447	7	7
157	283	1	1
217	331	1	1
172	379	1	1
746	488	1	1
918	449	1	1
976	221	2	2
838	454	1	1
642	171	1	1
940	393	1	1
920	269	2	2
431	311	2	2
292	174	1	1
731	393	1	1
364	78	2	2
398	140	1	1
411	431	1	1
940	44	1	1
867	146	1	1
281	118	1	1
924	105	1	1
868	455	1	1
97	388	2	2
370	285	2	2
237	490	1	1
799	143	1	1
401	461	3	3
276	110	2	2
157	132	1	1
797	197	1	1
192	276	1	1
528	428	1	1
343	73	1	1
201	314	3	3
274	452	1	1
143	261	1	1
68	250	1	1
727	463	1	1
584	18	7	7
978	413	1	1
537	231	1	1
627	433	1	1
91	300	1	1
380	98	1	1
568	389	1	1
892	280	1	1
491	417	1	1
370	455	8	8
62	229	1	1
595	351	1	1
495	313	2	2
109	458	1	1
61	194	2	2
349	327	1	1
942	427	2	2
15	424	1	1
410	414	1	1
897	351	1	1
561	89	1	1
706	428	1	1
441	241	4	4
564	108	3	3
338	215	1	1
483	65	2	2
680	21	22	22
876	117	3	3
849	474	1	1
943	66	1	1
682	134	1	1
671	216	1	1
433	91	1	1
772	22	1	1
509	440	3	3
833	83	1	1
259	364	5	5
393	226	2	2
817	465	2	2
600	490	2	2
73	36	1	1
831	464	1	1
102	227	1	1
41	35	1	1
612	349	1	1
110	262	1	1
530	288	2	2
726	398	1	1
211	83	6	6
577	127	1	1
595	372	1	1
819	402	1	1
343	127	6	6
405	68	4	4
353	288	1	1
385	68	1	1
693	150	4	4
635	156	1	1
30	435	1	1
540	284	1	1
418	442	1	1
356	126	1	1
959	82	2	2
200	29	1	1
794	205	3	3
423	474	1	1
68	238	1	1
241	250	1	1
385	344	2	2
632	254	1	1
593	55	1	1
275	175	2	2
319	147	1	1
619	146	2	2
253	489	1	1
581	134	1	1
431	114	1	1
784	234	2	2
