284	292	2	2
783	215	1	1
36	393	1	1
720	455	1	1
328	67	2	2
809	455	1	1
189	65	4	4
150	55	2	2
924	411	1	1
407	143	1	1
643	165	1	1
75	301	1	1
216	66	1	1
545	56	1	1
577	228	1	1
588	218	1	1
680	335	12	12
534	255	3	3
146	72	2	2
496	425	6	6
243	304	1	1
802	255	1	1
553	448	1	1
570	173	1	1
834	135	1	1
671	158	1	1
134	345	2	2
273	276	1	1
342	161	8	8
293	184	3	3
780	380	1	1
333	205	1	1
846	276	1	1
421	48	1	1
692	286	3	3
542	189	1	1
279	195	4	4
607	177	1	1
214	319	1	1
320	340	1	1
723	303	1	1
604	288	1	1
313	287	1	1
938	257	1	1
183	388	1	1
23	200	2	2
555	347	1	1
749	477	3	3
875	422	1	1
392	464	1	1
593	289	1	1
928	51	1	1
792	272	1	1
616	120	4	4
592	486	1	1
84	344	1	1
202	61	5	5
981	300	1	1
208	217	2	2
70	253	2	2
577	92	1	1
281	281	1	1
328	40	2	2
206	251	1	1
151	151	3	3
924	293	3	3
523	103	1	1
554	390	1	1
322	153	4	4
942	366	1	1
956	32	3	3
176	109	23	23
810	364	2	2
79	98	14	14
597	456	5	5
644	435	2	2
751	219	2	2
929	404	3	3
765	410	1	1
933	223	2	2
804	173	1	1
737	423	2	2
813	119	1	1
705	259	1	1
203	421	2	2
793	425	1	1
804	397	1	1
416	145	1	1
983	455	1	1
585	25	1	1
752	439	1	1
907	54	1	1
583	380	1	1
684	56	15	15
354	271	1	1
715	145	2	2
547	249	1	1
363	305	1	1
881	60	1	1
545	377	1	1
634	123	1	1
919	21	6	6
755	226	2	2
363	259	2	2
658	235	1	1
240	464	1	1
848	302	3	3
869	120	1	1
798	455	1	1
125	145	5	5
564	49	1	1
41	172	6	6
695	455	1	1
510	23	6	6
739	231	1	1
881	206	3	3
894	261	6	6
253	325	5	5
805	376	2	2
942	300	1	1
18	139	1	1
562	324	4	4
53	367	1	1
535	441	1	1
982	259	2	2
772	358	1	1
900	154	1	1
374	141	1	1
234	294	3	3
512	294	1	1
479	115	1	1
290	435	1	1
806	390	1	1
340	57	1	1
11	65	1	1
384	51	1	1
567	152	2	2
731	15	1	1
44	384	1	1
190	198	2	2
373	353	4	4
392	337	2	2
640	235	1	1
433	375	7	7
694	353	1	1
958	399	4	4
132	214	1	1
906	143	1	1
398	302	1	1
296	97	1	1
454	423	1	1
512	310	2	2
892	10	1	1
322	145	1	1
392	48	1	1
757	60	7	7
45	472	2	2
956	107	1	1
863	90	1	1
478	43	9	9
955	321	2	2
777	417	2	2
127	103	1	1
154	24	1	1
661	287	1	1
694	450	1	1
889	106	2	2
272	490	1	1
247	298	1	1
458	48	3	3
405	49	1	1
23	487	1	1
485	276	2	2
200	105	1	1
39	441	1	1
241	96	1	1
271	311	1	1
40	245	1	1
984	333	1	1
440	402	1	1
989	406	5	5
52	330	1	1
672	371	1	1
980	238	2	2
424	485	1	1
481	124	1	1
105	438	1	1
79	465	1	1
49	192	3	3
672	452	1	1
342	139	1	1
624	71	2	2
77	410	1	1
508	142	1	1
250	477	1	1
529	239	1	1
912	32	1	1
422	320	1	1
559	194	1	1
735	35	2	2
155	192	2	2
646	207	1	1
985	176	2	2
345	208	1	1
921	435	2	2
828	376	7	7
156	10	1	1
287	174	1	1
561	148	1	1
44	146	1	1
616	374	1	1
161	290	2	2
793	312	1	1
466	210	1	1
159	225	1	1
922	118	2	2
528	468	2	2
725	451	1	1
817	489	1	1
408	395	2	2
239	347	1	1
875	284	1	1
506	83	1	1
579	82	1	1
968	174	1	1
212	445	1	1
728	346	1	1
431	451	2	2
211	207	2	2
887	255	1	1
96	436	1	1
41	405	3	3
67	160	2	2
335	78	1	1
278	361	1	1
363	106	1	1
165	27	1	1
221	148	1	1
30	197	3	3
249	338	1	1
389	423	1	1
112	351	1	1
418	386	1	1
910	359	7	7
543	276	1	1
604	19	1	1
394	199	1	1
785	124	1	1
86	154	1	1
871	467	1	1
543	454	1	1
642	240	1	1
647	479	8	8
443	281	1	1
644	361	1	1
314	275	2	2
820	280	1	1
240	82	2	2
407	360	1	1
945	110	2	2
444	487	1	1
278	66	1	1
43	96	1	1
224	312	1	1
149	220	1	1
15	249	4	4
60	421	3	3
549	424	1	1
20	291	2	2
478	173	22	22
76	276	3	3
42	52	1	1
987	487	1	1
613	114	1	1
271	320	1	1
121	366	1	1
565	107	1	1
833	162	3	3
651	246	1	1
691	172	5	5
175	340	2	2
708	484	2	2
605	34	2	2
839	361	1	1
978	86	1	1
495	332	1	1
407	333	1	1
739	154	1	1
232	165	1	1
247	52	2	2
252	211	1	1
633	323	6	6
802	439	1	1
637	244	1	1
370	182	1	1
115	176	6	6
78	58	4	4
11	239	1	1
23	416	1	1
101	176	4	4
914	89	1	1
122	167	1	1
765	229	1	1
384	12	1	1
875	409	1	1
406	421	2	2
399	297	1	1
356	231	3	3
904	121	1	1
591	212	1	1
559	278	1	1
758	270	2	2
162	37	1	1
946	181	1	1
194	370	2	2
880	451	1	1
611	211	2	2
16	181	1	1
951	128	1	1
299	35	1	1
802	318	2	2
