417	481	2	2
443	337	1	1
149	396	1	1
682	170	1	1
835	374	2	2
300	435	1	1
27	225	4	4
445	144	2	2
682	414	1	1
887	94	1	1
969	218	1	1
967	444	1	1
757	270	1	1
104	441	1	1
459	479	1	1
665	291	1	1
436	387	12	12
972	203	3	3
790	481	2	2
840	403	6	6
957	414	1	1
325	212	1	1
945	255	1	1
946	84	1	1
524	104	1	1
15	66	1	1
494	206	2	2
704	389	1	1
95	453	8	8
553	263	3	3
394	424	1	1
247	140	1	1
44	103	1	1
815	267	1	1
792	273	3	3
963	224	1	1
761	446	4	4
190	33	1	1
62	75	1	1
32	452	1	1
371	11	1	1
717	257	1	1
917	124	1	1
437	427	1	1
274	193	1	1
841	462	2	2
866	377	1	1
637	10	3	3
382	275	1	1
366	412	1	1
817	177	1	1
493	55	1	1
226	490	1	1
675	210	4	4
891	207	1	1
809	272	1	1
801	475	5	5
580	351	1	1
798	216	2	2
486	473	2	2
309	452	1	1
171	64	1	1
767	212	2	2
476	230	1	1
161	394	3	3
410	86	3	3
504	117	1	1
183	261	1	1
380	428	4	4
321	371	1	1
166	210	3	3
655	37	23	23
463	190	2	2
539	417	14	14
413	416	5	5
352	407	2	2
342	18	2	2
36	95	3	3
394	360	1	1
116	276	2	2
107	311	1	1
912	133	2	2
837	439	1	1
786	134	1	1
610	348	2	2
371	115	1	1
368	376	1	1
146	387	1	1
647	102	1	1
24	43	1	1
384	400	1	1
192	369	1	1
717	478	1	1
376	153	15	15
854	462	1	1
642	266	2	2
166	329	1	1
485	229	1	1
612	116	1	1
928	183	1	1
631	94	1	1
217	303	6	6
255	173	2	2
15	380	2	2
817	64	1	1
987	486	1	1
424	103	3	3
867	442	1	1
498	87	1	1
623	37	5	5
946	311	1	1
110	194	6	6
104	218	1	1
811	100	6	6
614	235	1	1
128	321	3	3
25	111	6	6
215	367	5	5
900	247	2	2
411	150	1	1
616	465	1	1
286	237	4	4
117	348	1	1
13	252	1	1
594	60	2	2
222	77	1	1
533	420	1	1
136	346	1	1
255	360	3	3
822	440	1	1
923	403	1	1
440	214	1	1
106	387	1	1
37	13	1	1
216	176	1	1
542	182	1	1
359	355	2	2
26	398	1	1
875	386	1	1
790	230	2	2
387	242	4	4
522	399	2	2
359	162	1	1
575	150	7	7
586	264	1	1
539	487	4	4
546	451	1	1
551	318	1	1
382	231	1	1
905	120	1	1
630	380	1	1
205	152	2	2
706	141	1	1
318	129	1	1
819	138	1	1
163	180	7	7
17	100	2	2
691	262	1	1
273	364	1	1
397	440	9	9
258	29	2	2
869	490	2	2
841	124	1	1
14	58	1	1
782	377	1	1
564	336	1	1
972	446	2	2
878	373	1	1
929	18	1	1
142	60	3	3
102	153	1	1
646	486	1	1
636	148	2	2
395	130	1	1
113	75	1	1
247	389	1	1
403	458	1	1
659	62	1	1
195	197	1	1
75	306	1	1
372	64	5	5
933	486	1	1
572	263	1	1
795	114	2	2
94	30	1	1
397	434	1	1
823	200	1	1
308	173	1	1
149	16	3	3
236	92	1	1
678	433	1	1
891	335	2	2
788	433	1	1
85	438	1	1
315	415	1	1
134	256	1	1
216	422	1	1
281	388	1	1
10	318	1	1
962	486	2	2
70	152	2	2
503	223	1	1
496	370	2	2
852	199	1	1
258	337	2	2
364	477	7	7
793	412	1	1
11	116	1	1
144	206	1	1
59	348	1	1
808	465	1	1
169	313	2	2
630	293	1	1
212	475	1	1
232	255	1	1
815	435	2	2
677	15	2	2
167	150	1	1
717	184	1	1
13	324	2	2
702	95	1	1
577	332	1	1
153	410	1	1
502	57	1	1
448	58	1	1
79	275	1	1
698	163	1	1
445	279	2	2
785	261	2	2
781	50	1	1
275	124	1	1
840	358	3	3
295	17	2	2
102	102	1	1
423	132	1	1
782	430	1	1
744	52	1	1
601	457	1	1
222	67	3	3
244	426	1	1
144	239	1	1
506	326	1	1
63	267	1	1
300	193	7	7
126	278	1	1
486	69	1	1
49	167	1	1
874	264	1	1
418	305	1	1
145	154	1	1
64	170	1	1
321	119	1	1
682	346	8	8
300	54	1	1
232	215	1	1
44	286	2	2
431	396	1	1
28	441	2	2
118	468	1	1
892	356	2	2
741	308	1	1
984	362	1	1
769	267	1	1
318	340	1	1
359	127	1	1
609	139	4	4
700	489	3	3
979	83	1	1
480	314	2	2
761	176	22	22
462	153	3	3
443	382	1	1
231	39	1	1
469	224	1	1
525	222	1	1
203	317	1	1
35	75	1	1
510	240	3	3
918	251	1	1
754	47	5	5
848	322	2	2
335	339	2	2
627	230	2	2
382	371	1	1
926	240	1	1
28	373	1	1
725	257	1	1
816	213	1	1
786	307	1	1
973	481	2	2
598	167	1	1
644	431	6	6
749	157	1	1
911	413	1	1
923	95	1	1
224	327	6	6
340	112	4	4
487	151	1	1
106	269	1	1
308	332	4	4
370	142	1	1
557	115	1	1
540	65	1	1
951	403	1	1
205	398	1	1
516	279	2	2
620	347	1	1
244	272	3	3
82	289	1	1
824	139	1	1
692	94	1	1
27	434	2	2
730	333	1	1
730	490	1	1
17	341	2	2
558	50	1	1
10	415	2	2
322	170	1	1
375	228	1	1
900	29	1	1
94	185	2	2
