178	79	2	2
471	172	1	1
730	180	1	1
951	145	1	1
330	324	2	2
913	477	1	1
70	152	4	4
452	284	2	2
46	349	1	1
160	239	1	1
476	173	1	1
803	317	1	1
790	392	1	1
302	91	1	1
197	244	1	1
207	252	1	1
312	224	12	12
340	396	3	3
541	330	2	2
46	142	6	6
423	196	1	1
366	432	1	1
899	91	1	1
146	275	1	1
765	193	1	1
56	218	1	1
542	195	2	2
473	188	1	1
550	363	8	8
601	105	3	3
716	98	1	1
506	300	1	1
331	446	1	1
582	266	1	1
709	252	3	3
509	269	1	1
622	131	4	4
412	463	1	1
564	42	1	1
911	406	1	1
543	372	1	1
451	27	1	1
13	360	1	1
56	37	1	1
131	312	1	1
777	22	2	2
745	248	1	1
720	73	3	3
440	467	1	1
282	201	1	1
360	425	1	1
247	299	1	1
31	395	1	1
771	470	4	4
100	227	1	1
320	75	1	1
465	286	5	5
370	204	1	1
674	322	2	2
155	186	2	2
591	88	1	1
535	316	1	1
560	210	2	2
702	140	1	1
411	387	3	3
648	98	3	3
528	73	1	1
834	484	1	1
228	365	4	4
609	26	1	1
909	69	3	3
666	160	23	23
929	261	2	2
578	129	14	14
157	404	5	5
176	263	2	2
639	91	2	2
659	34	3	3
808	111	1	1
608	247	2	2
39	241	1	1
786	232	2	2
728	316	1	1
977	143	1	1
492	175	2	2
703	425	1	1
172	232	1	1
475	211	1	1
91	365	1	1
79	488	1	1
327	27	1	1
53	408	1	1
270	347	1	1
541	118	15	15
50	285	1	1
554	242	2	2
204	282	1	1
585	162	1	1
67	329	1	1
574	322	1	1
728	462	1	1
265	212	6	6
722	214	2	2
298	26	2	2
701	392	1	1
470	462	1	1
100	272	3	3
772	29	1	1
270	127	1	1
50	357	5	5
939	365	1	1
580	244	6	6
868	243	1	1
432	12	6	6
651	322	1	1
23	469	3	3
639	376	6	6
754	60	5	5
185	88	2	2
618	408	1	1
437	374	1	1
373	75	4	4
98	21	1	1
907	64	1	1
210	336	2	2
466	469	1	1
291	165	1	1
599	115	1	1
744	231	3	3
844	453	1	1
952	276	1	1
750	46	1	1
257	28	1	1
474	338	1	1
419	446	1	1
867	11	1	1
421	268	2	2
592	216	1	1
941	215	1	1
184	329	2	2
231	179	4	4
24	188	2	2
428	462	1	1
616	201	7	7
730	218	1	1
219	172	4	4
887	245	1	1
521	134	1	1
985	394	1	1
463	382	1	1
719	448	1	1
888	66	2	2
646	424	1	1
522	315	1	1
283	305	1	1
501	378	7	7
932	24	2	2
805	420	1	1
278	444	1	1
269	180	9	9
945	171	2	2
115	479	2	2
280	384	1	1
447	341	1	1
367	279	1	1
681	404	1	1
884	195	2	2
572	111	1	1
261	344	1	1
613	162	3	3
49	416	1	1
901	218	1	1
189	489	2	2
332	360	1	1
885	265	1	1
331	101	1	1
779	420	1	1
459	402	1	1
673	443	1	1
270	133	1	1
901	385	5	5
749	408	1	1
508	480	1	1
302	429	2	2
693	264	1	1
987	238	1	1
532	439	1	1
371	15	1	1
430	412	3	3
688	437	1	1
532	55	1	1
904	274	2	2
568	180	1	1
511	356	1	1
230	215	1	1
230	444	1	1
219	285	1	1
952	67	1	1
446	254	1	1
153	367	2	2
623	63	2	2
458	333	1	1
632	310	2	2
758	455	1	1
734	135	2	2
944	124	7	7
601	484	1	1
837	15	1	1
211	295	1	1
985	25	1	1
233	299	1	1
562	337	2	2
170	419	1	1
886	258	1	1
902	48	1	1
447	444	2	2
464	390	2	2
294	486	1	1
169	298	1	1
406	140	2	2
408	206	1	1
149	24	1	1
180	175	1	1
533	390	1	1
153	196	1	1
761	406	1	1
204	370	1	1
115	29	2	2
328	422	2	2
354	273	1	1
875	241	1	1
231	193	3	3
144	345	2	2
270	448	1	1
150	258	1	1
589	259	1	1
637	264	1	1
763	372	1	1
223	297	3	3
273	228	1	1
385	410	1	1
888	444	1	1
866	237	1	1
57	257	7	7
395	324	1	1
148	446	1	1
400	333	1	1
210	209	1	1
784	110	1	1
195	185	1	1
300	345	1	1
551	447	1	1
393	244	8	8
744	204	1	1
668	427	1	1
67	352	2	2
883	209	1	1
87	292	2	2
94	459	1	1
540	455	2	2
931	212	1	1
401	132	1	1
270	96	1	1
221	198	1	1
244	136	1	1
344	340	4	4
351	203	3	3
310	375	1	1
741	361	2	2
711	413	22	22
94	436	3	3
857	278	1	1
584	383	1	1
97	12	1	1
804	186	1	1
161	158	1	1
654	118	1	1
455	238	3	3
582	186	1	1
705	180	5	5
692	271	2	2
557	398	2	2
117	314	2	2
112	285	1	1
266	433	1	1
860	224	1	1
342	429	1	1
861	57	1	1
248	346	1	1
439	239	2	2
394	120	1	1
474	307	6	6
345	187	1	1
494	169	1	1
643	135	1	1
192	317	6	6
289	259	4	4
405	179	1	1
806	252	1	1
286	132	4	4
211	63	1	1
318	104	1	1
957	14	1	1
118	116	1	1
699	439	1	1
860	362	2	2
782	211	1	1
399	171	3	3
34	444	1	1
141	249	1	1
549	311	1	1
471	55	2	2
958	109	1	1
97	266	1	1
141	384	2	2
236	122	1	1
137	485	2	2
473	108	1	1
505	163	1	1
967	199	1	1
156	462	2	2
