890	128	2	2
177	151	1	1
458	390	1	1
279	485	1	1
448	282	2	2
757	388	1	1
592	399	4	4
837	368	2	2
230	41	1	1
139	226	1	1
571	468	1	1
341	10	1	1
54	317	1	1
582	289	1	1
529	195	1	1
130	28	1	1
346	344	12	12
84	20	3	3
626	402	2	2
198	311	6	6
674	28	1	1
939	380	1	1
101	485	1	1
692	220	1	1
577	420	1	1
542	68	1	1
799	489	2	2
803	293	1	1
127	359	8	8
470	312	3	3
32	469	1	1
317	89	1	1
358	72	1	1
360	87	1	1
109	308	3	3
445	113	1	1
96	232	4	4
71	279	1	1
202	218	1	1
288	242	1	1
510	490	1	1
353	201	1	1
664	302	1	1
687	171	1	1
161	467	1	1
810	102	2	2
331	340	1	1
583	384	3	3
464	155	1	1
129	257	1	1
653	74	1	1
415	327	1	1
118	191	1	1
914	106	4	4
488	481	1	1
247	159	1	1
473	284	5	5
836	267	1	1
245	187	2	2
880	77	2	2
442	214	1	1
415	416	1	1
875	416	2	2
553	223	1	1
758	322	3	3
350	149	3	3
385	416	1	1
903	262	1	1
569	430	4	4
493	25	1	1
122	154	3	3
145	294	23	23
617	205	2	2
933	18	14	14
631	25	5	5
204	144	2	2
561	245	2	2
244	224	3	3
91	109	1	1
262	218	2	2
149	113	1	1
768	344	2	2
370	300	1	1
640	99	1	1
961	338	2	2
233	489	1	1
632	489	1	1
790	82	1	1
677	269	1	1
21	320	1	1
80	317	1	1
513	463	1	1
299	262	1	1
828	18	15	15
897	477	1	1
749	175	2	2
689	472	1	1
742	150	1	1
452	353	1	1
923	345	1	1
777	30	1	1
856	121	6	6
867	201	2	2
623	218	2	2
664	33	1	1
895	113	1	1
444	19	3	3
257	342	1	1
468	341	1	1
839	64	5	5
752	421	1	1
44	222	6	6
588	29	1	1
393	28	6	6
163	156	1	1
502	350	3	3
363	164	6	6
535	290	5	5
875	380	2	2
514	212	1	1
347	206	1	1
770	477	4	4
536	388	1	1
926	11	1	1
56	307	2	2
821	294	1	1
567	351	1	1
11	257	1	1
139	23	3	3
453	106	1	1
630	246	1	1
373	476	1	1
117	361	1	1
587	311	1	1
367	45	1	1
885	202	1	1
697	445	2	2
43	335	1	1
838	139	1	1
106	276	2	2
390	260	4	4
868	340	2	2
542	452	1	1
908	172	7	7
250	434	1	1
238	486	4	4
85	289	1	1
270	20	1	1
126	424	1	1
890	24	1	1
485	271	1	1
375	224	2	2
313	133	1	1
677	163	1	1
479	248	1	1
968	395	7	7
590	114	2	2
752	146	1	1
575	402	1	1
335	118	9	9
526	125	2	2
510	62	2	2
278	63	1	1
355	261	1	1
528	321	1	1
339	75	1	1
524	105	2	2
27	333	1	1
454	298	1	1
518	450	3	3
682	138	1	1
777	448	1	1
127	281	2	2
736	36	1	1
743	417	1	1
810	310	1	1
732	388	1	1
259	76	1	1
773	125	1	1
965	24	1	1
430	467	5	5
932	117	1	1
453	246	1	1
917	69	2	2
658	44	1	1
671	376	1	1
47	163	1	1
231	309	1	1
38	308	3	3
946	79	1	1
68	72	1	1
700	176	2	2
210	38	1	1
106	300	1	1
771	398	1	1
497	441	1	1
903	160	1	1
391	452	1	1
456	139	1	1
33	24	2	2
473	181	2	2
140	409	1	1
397	350	2	2
712	95	1	1
354	173	2	2
405	21	7	7
40	293	1	1
560	294	1	1
455	154	1	1
254	407	1	1
30	398	1	1
821	94	2	2
856	27	1	1
984	449	1	1
127	57	1	1
236	26	2	2
193	381	2	2
80	185	1	1
861	335	1	1
23	163	2	2
351	59	1	1
725	148	1	1
398	123	1	1
241	213	1	1
690	487	1	1
282	443	1	1
409	225	1	1
395	244	2	2
947	263	2	2
384	444	1	1
636	197	1	1
610	386	3	3
627	142	2	2
901	418	1	1
231	479	1	1
867	34	1	1
407	134	1	1
631	302	1	1
280	351	3	3
716	371	1	1
223	304	1	1
809	43	1	1
702	359	1	1
578	192	7	7
482	479	1	1
727	72	1	1
160	441	1	1
35	214	1	1
764	183	1	1
99	175	1	1
888	347	1	1
651	234	1	1
760	358	8	8
117	161	1	1
170	434	1	1
820	352	2	2
732	322	1	1
372	238	2	2
40	411	1	1
650	362	2	2
895	41	1	1
838	184	1	1
681	170	1	1
780	59	1	1
229	184	1	1
546	403	4	4
404	163	3	3
239	64	1	1
592	285	2	2
155	83	22	22
732	200	3	3
86	222	1	1
585	266	1	1
310	310	1	1
473	354	1	1
443	483	1	1
500	174	1	1
910	219	3	3
704	469	1	1
783	158	5	5
37	77	2	2
272	130	2	2
501	51	2	2
970	288	1	1
86	430	1	1
189	453	1	1
571	361	1	1
709	135	1	1
958	452	1	1
388	281	2	2
290	51	1	1
980	21	6	6
458	357	1	1
713	286	1	1
309	490	1	1
441	184	6	6
506	165	4	4
940	348	1	1
464	365	1	1
523	462	4	4
361	468	1	1
573	382	1	1
935	165	1	1
137	41	1	1
795	191	1	1
450	448	2	2
343	445	1	1
580	442	3	3
238	107	1	1
432	441	1	1
180	108	1	1
682	119	2	2
831	158	1	1
977	277	1	1
42	426	2	2
223	313	1	1
394	226	2	2
829	468	1	1
459	107	1	1
734	222	1	1
131	406	2	2
