747	171	2	2
114	78	1	1
805	142	1	1
691	384	1	1
401	408	2	2
485	190	1	1
376	370	4	4
509	163	2	2
319	207	1	1
528	180	1	1
535	130	1	1
916	464	1	1
561	409	1	1
672	354	1	1
477	484	1	1
651	198	1	1
347	89	12	12
907	476	3	3
640	384	2	2
904	195	6	6
471	15	1	1
182	410	1	1
752	451	1	1
25	35	1	1
892	398	1	1
873	334	1	1
136	437	2	2
329	213	1	1
380	250	8	8
482	392	3	3
278	413	1	1
268	116	1	1
583	479	1	1
576	397	1	1
721	354	3	3
972	60	1	1
581	353	4	4
773	443	1	1
623	325	1	1
595	31	1	1
86	372	1	1
974	196	1	1
906	469	1	1
953	14	1	1
204	330	1	1
300	420	2	2
39	271	1	1
624	11	3	3
81	467	1	1
747	34	1	1
516	86	1	1
24	239	1	1
248	300	1	1
544	342	4	4
927	25	1	1
667	331	1	1
812	373	5	5
385	27	1	1
493	41	2	2
819	32	2	2
15	304	1	1
44	115	1	1
766	116	2	2
370	464	1	1
523	470	3	3
177	13	3	3
762	33	1	1
829	446	1	1
42	442	4	4
387	464	1	1
602	121	3	3
893	324	23	23
225	362	2	2
892	231	14	14
64	330	5	5
102	62	2	2
12	62	2	2
286	199	3	3
371	67	1	1
492	480	2	2
819	306	1	1
701	121	2	2
878	462	1	1
318	114	1	1
394	371	2	2
709	408	1	1
81	172	1	1
966	332	1	1
278	352	1	1
726	161	1	1
241	37	1	1
386	50	1	1
133	308	1	1
650	297	15	15
550	155	1	1
584	122	2	2
132	11	1	1
410	127	1	1
938	377	1	1
100	375	1	1
303	260	1	1
938	176	6	6
34	102	2	2
481	134	2	2
726	318	1	1
792	89	1	1
422	406	3	3
539	458	1	1
177	130	1	1
180	328	5	5
688	41	1	1
244	195	6	6
107	486	1	1
662	141	6	6
925	188	1	1
55	85	3	3
771	362	6	6
354	181	5	5
439	182	2	2
256	454	1	1
80	415	1	1
524	315	4	4
883	123	1	1
175	339	1	1
980	19	2	2
783	231	1	1
581	23	1	1
673	97	1	1
638	86	3	3
475	115	1	1
891	358	1	1
53	158	1	1
674	79	1	1
381	155	1	1
234	89	1	1
633	58	1	1
486	328	2	2
485	279	1	1
785	318	1	1
820	76	2	2
258	424	4	4
600	337	2	2
300	286	1	1
618	425	7	7
748	348	1	1
641	263	4	4
335	134	1	1
360	460	1	1
261	71	1	1
572	477	1	1
776	116	1	1
450	307	2	2
844	424	1	1
172	377	1	1
598	483	1	1
784	357	7	7
399	23	2	2
589	207	1	1
827	319	1	1
612	200	9	9
168	24	2	2
654	106	2	2
962	402	1	1
20	223	1	1
948	80	1	1
132	283	1	1
975	415	2	2
956	242	1	1
236	300	1	1
581	58	3	3
760	449	1	1
85	77	1	1
834	199	2	2
875	49	1	1
142	306	1	1
541	380	1	1
123	160	1	1
419	284	1	1
119	99	1	1
793	187	1	1
790	229	5	5
577	41	1	1
187	63	1	1
653	214	2	2
315	275	1	1
53	445	1	1
331	235	1	1
479	304	1	1
171	461	3	3
960	378	1	1
49	320	1	1
521	450	2	2
778	157	1	1
476	133	1	1
386	174	1	1
346	392	1	1
431	188	1	1
404	446	1	1
339	153	1	1
263	245	2	2
375	276	2	2
787	43	1	1
881	397	2	2
131	444	1	1
237	386	2	2
813	352	7	7
909	313	1	1
982	365	1	1
511	314	1	1
586	449	1	1
218	52	1	1
624	46	2	2
558	105	1	1
77	43	1	1
354	273	1	1
245	467	2	2
357	123	2	2
660	92	1	1
17	311	1	1
103	15	2	2
586	330	1	1
108	443	1	1
345	111	1	1
536	355	1	1
316	312	1	1
511	255	1	1
368	375	1	1
771	145	2	2
365	92	2	2
973	84	1	1
752	465	1	1
351	51	3	3
292	108	2	2
257	470	1	1
966	279	1	1
782	41	1	1
981	90	1	1
565	451	1	1
494	289	3	3
374	317	1	1
731	323	1	1
404	373	1	1
977	370	1	1
910	175	7	7
679	294	1	1
636	177	1	1
267	71	1	1
905	115	1	1
374	119	1	1
469	251	1	1
913	49	1	1
451	347	1	1
369	229	8	8
507	62	1	1
618	115	1	1
337	141	2	2
328	34	1	1
622	446	2	2
939	25	1	1
832	346	2	2
478	89	1	1
618	350	1	1
486	55	1	1
665	46	1	1
22	175	1	1
86	297	4	4
920	405	3	3
950	249	1	1
421	136	2	2
51	392	22	22
232	367	3	3
108	109	1	1
754	375	1	1
151	54	1	1
440	16	1	1
917	425	1	1
203	312	1	1
101	182	3	3
896	379	1	1
65	297	5	5
445	443	2	2
101	36	2	2
708	464	2	2
195	111	1	1
770	108	1	1
807	450	1	1
251	462	1	1
499	90	1	1
159	42	1	1
733	204	2	2
316	104	1	1
77	426	6	6
913	127	1	1
853	141	1	1
901	61	1	1
684	407	6	6
592	15	4	4
849	300	1	1
452	227	1	1
518	372	4	4
414	299	1	1
142	393	1	1
543	194	1	1
345	205	1	1
779	403	1	1
253	22	2	2
413	101	1	1
745	377	3	3
829	228	1	1
287	239	1	1
498	23	1	1
590	412	2	2
278	102	1	1
499	150	1	1
193	208	2	2
30	57	1	1
674	238	2	2
148	183	1	1
352	174	1	1
40	233	1	1
494	217	2	2
